"id","down_time_train","interval_giving","idle_train","travel_time","crew_down_time","crew_down_time_plan","intermediate_down_time","route_id","sender_id","receiver_id","real_wagon_loading","real_train_weight_gross","real_train_wight_net","cargo_type_id","empty_types_id","down_time","axis_count"
308,"0.5","0.0","13.416667","27.666667","14.53332","1.249992",NULL,7474,1465,82,53,"4963.5","3708.5",102,1,"13.416667",212
309,"4.333333","0.0","4.183333","2.9",NULL,NULL,NULL,7503,132,131,67,"1586.0","0.0",1141,0,"4.183333",268
310,"0.833333","0.0","7.25","-19.333333",NULL,NULL,NULL,7492,131,505,70,"6554.5","4897.0",5229,1,"7.25",280
311,"0.916667","0.0","5.066667","3.266667",NULL,NULL,NULL,7492,131,505,70,"6555.3","4898.5",5229,1,"5.066667",280
312,"0.916667","0.0","8.583333","3.166667",NULL,NULL,NULL,7492,131,505,70,"6551.5","4899.5",5229,1,"8.583333",280
313,"4.75","0.0","3.716667","3.533333",NULL,"0.916656",NULL,7503,82,131,67,"1583.0","0.0",1141,0,"3.716667",268
314,"5.083333","0.0","1.5","3.583333",NULL,NULL,NULL,7502,505,131,70,"1661.0","0.0",1141,0,"1.5",280
315,"0.5","0.0","1.0","4.25",NULL,"2.133336",NULL,7497,241,82,67,"6267.0","4684.0",5611,1,"1.0",268
316,"0.516667","0.0","1.1","33.716667","6.01668","1.550016",NULL,7500,485,82,53,"4963.0","3705.0",102,1,"1.1",212
317,"0.55","0.0","1.8","3.483333",NULL,"0.566664",NULL,7496,505,132,67,"6274.6","4689.0",5229,1,"1.8",268
318,"4.166667","0.0","1.45","3.05",NULL,NULL,NULL,7502,505,131,70,"1661.0","0.0",1141,0,"1.45",280
320,"1.066667","0.0","0.816667","3.033333",NULL,NULL,NULL,7492,131,505,70,"6553.5","4899.0",5229,1,"0.816667",280
321,"0.466667","0.0","0.333333","35.616667","6.216672","1.099992",NULL,7500,485,82,53,"4963.4","3708.5",102,1,"0.333333",212
322,"1.116667","1.0","4.75","3.133333",NULL,"0.6",NULL,7496,131,132,67,"6272.7","4687.0",5229,1,"4.75",268
323,"2.916667","0.0","3.416667","3.333333",NULL,"1.033344",NULL,7492,131,505,70,"6556.0","4899.0",5229,1,"3.416667",280
324,"0.583333","0.0","0.833333","-4.133333","1.633344",NULL,NULL,7506,109,3825,66,"1745.0","0.0",1141,0,"0.833333",264
325,"0.583333","0.0","2.5","1.666667","3.083328",NULL,NULL,7499,3825,109,64,"5943.0","4248.0",9460,1,"2.5",256
327,"3.083333","0.0","3.316667","2.933333",NULL,NULL,NULL,7492,131,505,70,"6552.3","4897.0",5229,1,"3.316667",280
328,"2.0","0.0","2.533333","2.966667",NULL,NULL,NULL,7502,505,131,70,"1852.0","0.0",1141,0,"2.533333",280
329,"0.633333","0.0","4.333333","3.366667",NULL,NULL,NULL,7492,131,505,70,"6553.2","4896.5",5229,1,"4.333333",280
330,"2.0","0.0","3.25","6.916667",NULL,"4.000008",NULL,7504,82,241,71,"1682.0","0.0",1141,0,"3.25",284
332,"0.283333","0.0","1.25","28.716667","4.549992","1.402776",NULL,7474,1465,82,53,"4961.0","3706.5",102,1,"1.25",212
333,"0.583333","0.0","2.033333","29.133333","4.049976","0.816672",NULL,7498,131,109,64,"5992.4","4478.5",5229,1,"2.033333",256
335,"0.5","0.0","0.333333","16.083333",NULL,"1.516656",NULL,7497,241,82,67,"6269.0","4686.0",5611,1,"0.333333",268
336,"0.5","0.0","3.85","35.483333","8.066688","0.683328",NULL,7500,485,82,53,"4962.6","3710.0",102,1,"3.85",212
337,"2.0","0.0","2.2","3.633333",NULL,"0.949992",NULL,7503,132,131,66,"1562.0","0.0",1141,0,"2.2",264
339,"3.25","0.0","2.8","2.95",NULL,"2.899992",NULL,7502,505,131,70,"1657.0","0.0",1141,0,"2.8",280
340,"2.333333","0.0","3.616667","3.716667",NULL,"1.249992",NULL,7503,82,131,67,"1587.0","0.0",1141,0,"3.616667",268
341,"0.75","0.0","5.666667","3.916667",NULL,NULL,NULL,7492,131,505,70,"6552.2","4897.5",5229,1,"5.666667",280
342,"1.916667","0.0","8.416667","2.75",NULL,NULL,NULL,7492,131,505,70,"6559.4","4900.0",5229,1,"8.416667",280
343,"2.0","0.0","2.2","4.133333",NULL,"1.233336",NULL,7502,505,131,70,"1659.3","0.0",1141,0,"2.2",280
344,"0.5","0.0","1.75","3.166667",NULL,NULL,NULL,7496,131,132,67,"6276.4","4687.5",5229,1,"1.75",268
345,"0.75","0.0","3.866667","2.883333",NULL,NULL,NULL,7492,131,505,70,"6554.5","4897.0",5229,1,"3.866667",280
346,"2.0","0.0","1.666667","3.583333",NULL,NULL,NULL,7502,505,131,70,"1656.7","0.0",1141,0,"1.666667",280
347,"0.466667","0.0","0.916667","35.2","7.433352",NULL,NULL,7500,485,82,53,"4965.9","3709.0",102,1,"0.916667",212
348,"0.5","0.0","2.666667","3.333333",NULL,NULL,NULL,7492,131,505,70,"6555.8","4898.5",5229,1,"2.666667",280
349,"0.5","0.0","0.833333","3.0",NULL,NULL,NULL,7492,131,505,70,"6551.5","4899.5",5229,1,"0.833333",280
350,"0.416667","0.0","1.533333","5.05",NULL,"2.933328",NULL,7497,241,82,67,"6273.0","4687.0",5611,1,"1.533333",268
352,"2.0","0.0","4.516667","4.4",NULL,"1.5",NULL,7503,82,131,67,"1587.0","0.0",1141,0,"4.516667",268
353,"0.833333","0.0","1.166667","4.416667",NULL,NULL,NULL,7492,131,505,70,"6555.3","4899.0",5229,1,"1.166667",280
354,"0.833333","1.0","2.416667","3.333333",NULL,NULL,NULL,7492,131,505,70,"6556.1","4899.0",5229,1,"2.416667",280
355,"2.75","0.0","2.1","3.316667",NULL,NULL,NULL,7502,505,131,70,"1660.0","0.0",1141,0,"2.1",280
356,"0.466667","0.0","2.333333","3.7",NULL,"0.3",NULL,7496,131,132,67,"6273.5","4686.5",5229,1,"2.333333",268
357,"2.0","0.0","2.116667","2.966667",NULL,NULL,NULL,7503,132,131,67,"1589.0","0.0",1141,0,"2.116667",268
358,"2.0","0.0","3.7","2.716667",NULL,NULL,NULL,7502,505,131,67,"1587.0","0.0",1141,0,"3.7",268
359,"1.866667","0.0","1.833333","41.3","13.699992","1.283328",NULL,7501,82,485,71,"1681.0","0.0",1141,0,"1.833333",284
360,"0.666667","0.0","1.166667","3.0",NULL,"1.083336",NULL,7492,131,505,70,"6556.3","4897.0",5229,1,"1.166667",280
362,"2.0","0.0","2.066667","2.75",NULL,NULL,NULL,7502,505,131,70,"1657.0","0.0",1141,0,"2.066667",280
363,"4.583333","0.0","1.55","3.116667",NULL,NULL,NULL,7492,131,505,70,"6553.2","4896.5",5229,1,"1.55",280
364,"0.533333","0.0","3.283333","36.6","9.250008","1.216656",NULL,7500,485,82,53,"4960.9","3709.5",102,1,"3.283333",212
365,"2.0","0.0","1.45","3.216667",NULL,NULL,NULL,7502,505,131,70,"1652.0","0.0",1141,0,"1.45",280
366,"1.083333","0.0","3.166667","3.333333",NULL,NULL,NULL,7492,131,505,70,"6552.2","4897.5",5229,1,"3.166667",280
367,"0.5","0.0","1.0","3.666667",NULL,NULL,NULL,7496,131,132,70,"6273.0","4686.5",5229,1,"1.0",280
368,"0.583333","0.0","8.033333","-8.533333","1.716672",NULL,NULL,7499,3825,109,64,"5954.0","4276.0",9460,1,"8.033333",256
370,"2.166667","0.0","1.25","2.583333",NULL,NULL,NULL,7502,505,131,70,"1567.0","0.0",1141,0,"1.25",280
371,"0.583333","0.0","5.0","-15.033333","1.000008","2.56668",NULL,7506,109,3825,66,"1747.0","0.0",1141,0,"5.0",264
372,"0.583333","0.0","4.0","-18.416667","3.183336",NULL,NULL,7499,3825,109,64,"5994.0","4258.8",9460,1,"4.0",256
373,"0.583333","0.0","2.333333","-16.0","1.783344","2.966664",NULL,7499,3825,109,64,"5974.0","4269.5",9460,1,"2.333333",256
377,"2.916667","0.0","1.833333","4.666667",NULL,"1.116672",NULL,7503,82,131,67,"1587.0","0.0",1141,0,"1.833333",268
378,"0.5","0.0","2.916667","3.3",NULL,NULL,NULL,7492,131,505,70,"6557.6","4897.5",5229,1,"2.916667",280
379,"0.533333","0.0","0.65","32.2","5.066664","6.73332",NULL,7500,485,82,53,"4963.3","3706.5",102,1,"0.65",212
380,"3.333333","0.0","2.166667","4.333333",NULL,"0.9",NULL,7503,132,131,67,"1587.0","0.0",1141,0,"2.166667",268
381,"12.0","0.0","2.333333","-6.333333",NULL,NULL,NULL,7502,505,131,70,"1658.0","0.0",1141,0,"2.333333",280
382,"2.0","0.0","6.7","2.716667",NULL,NULL,NULL,7502,505,131,70,"1660.0","0.0",1141,0,"6.7",280
383,"1.366667","0.0","2.166667","40.3","14.083344",NULL,NULL,7501,82,485,71,"1681.0","0.0",1141,0,"2.166667",284
384,"0.533333","0.0","2.05","2.916667",NULL,"0.266664",NULL,7496,131,132,67,"6274.7","4688.5",5229,1,"2.05",268
385,"1.166667","0.0","3.5","4.083333",NULL,"1.95",NULL,7504,82,241,71,"1679.0","0.0",1141,0,"3.5",284
386,"0.716667","0.0","6.3","2.816667",NULL,"1.05",NULL,7492,131,505,70,"6554.6","4896.5",5229,1,"6.3",280
387,"2.0","0.0","25.566667","3.683333",NULL,NULL,NULL,7502,505,131,70,"1654.7","0.0",1141,0,"25.566667",280
388,"0.583333","0.0","1.333333","37.916667","1.8","2.1",NULL,7498,131,109,64,"5991.6","4479.0",5229,1,"1.333333",256
389,"0.583333","0.0","3.25","-12.166667","2.466672",NULL,NULL,7499,3825,109,64,"5982.0","4291.0",9460,1,"3.25",256
390,"0.583333","0.0","1.166667","-18.733333","3.033336",NULL,NULL,7506,109,3825,63,"1665.0","0.0",1141,0,"1.166667",252
391,"0.583333","0.0","0.666667","1.333333","2.416656",NULL,NULL,7506,109,3825,63,"1662.0","0.0",1141,0,"0.666667",252
393,"0.583333","0.0","4.033333","-6.95","1.066656","2.283336",NULL,7499,3825,109,64,"5966.0","4298.7",9460,1,"4.033333",256
394,"0.916667","0.0","2.583333","3.166667",NULL,NULL,NULL,7492,131,505,70,"6551.5","4899.5",5229,1,"2.583333",280
395,"1.25","1.0","2.666667","2.916667",NULL,NULL,NULL,7492,131,505,70,"6555.3","4899.0",5229,1,"2.666667",280
396,"2.0","0.0","2.216667","4.116667",NULL,NULL,NULL,7502,505,131,70,"1655.0","0.0",1141,0,"2.216667",280
397,"0.5","0.0","1.916667","3.0",NULL,NULL,NULL,7496,131,132,67,"6275.1","4689.0",5229,1,"1.916667",268
398,"3.083333","0.0","2.583333","3.75",NULL,"0.716664",NULL,7503,82,131,67,"1587.0","0.0",1141,0,"2.583333",268
399,"3.083333","0.0","1.866667","3.05",NULL,NULL,NULL,7502,505,131,70,"1660.0","0.0",1141,0,"1.866667",280
400,"2.5","0.0","1.366667","2.633333",NULL,"1.966656",NULL,7502,505,131,70,"1655.0","0.0",1141,0,"1.366667",280
401,"0.583333","0.0","1.95","-7.7","1.016664",NULL,NULL,7499,3825,109,64,"5964.0","4267.0",9460,1,"1.95",256
402,"0.666667","0.0","5.333333","3.166667",NULL,NULL,NULL,7492,131,505,70,"6556.1","4899.0",5229,1,"5.333333",280
403,"2.083333","0.0","3.533333","3.3",NULL,NULL,NULL,7503,82,131,67,"1590.0","0.0",1141,0,"3.533333",268
404,"1.916667","0.0","1.75","44.083333","9.850008","0.916656",NULL,7501,82,485,71,"1682.0","0.0",1141,0,"1.75",284
405,"2.166667","0.0","3.75","3.0",NULL,NULL,NULL,7502,505,131,70,"1652.0","0.0",1141,0,"3.75",280
406,"0.5","0.0","1.75","3.333333",NULL,NULL,NULL,7492,131,505,70,"6554.4","4896.5",5229,1,"1.75",280
407,"0.583333","0.0","2.483333","29.85","2.950008",NULL,NULL,7498,131,109,64,"5997.1","4480.5",5229,1,"2.483333",256
409,"0.5","0.0","1.25","3.916667",NULL,NULL,NULL,7492,131,505,70,"6554.0","4897.0",5229,1,"1.25",280
410,"2.0","0.0","2.25","4.5",NULL,"1.116672",NULL,7503,132,131,67,"1587.0","0.0",1141,0,"2.25",268
411,"0.5","0.0","3.0","3.75",NULL,"1.566672",NULL,7497,241,82,67,"6270.0","4686.0",5611,1,"3.0",268
412,"2.583333","0.0","3.533333","3.466667",NULL,"5.650008",NULL,7502,505,131,69,"1633.0","0.0",1141,0,"3.533333",276
413,"0.583333","0.0","0.883333","-13.45","1.233336",NULL,NULL,7499,3825,109,64,"5953.0","4257.0",9460,1,"0.883333",256
414,"0.5","0.0","3.75","3.166667",NULL,NULL,NULL,7492,131,505,70,"6555.5","4896.5",5229,1,"3.75",280
416,"4.833333","0.0","2.366667","3.05",NULL,NULL,NULL,7502,505,131,70,"1658.0","0.0",1141,0,"2.366667",280
417,"0.5","0.0","1.716667","3.283333",NULL,NULL,NULL,7492,131,505,70,"6554.1","4896.5",5229,1,"1.716667",280
418,"2.0","0.0","2.616667","2.8",NULL,NULL,NULL,7502,505,131,70,"1658.0","0.0",1141,0,"2.616667",280
419,"0.533333","0.0","1.666667","3.05",NULL,NULL,NULL,7496,131,132,67,"6271.6","4687.5",5229,1,"1.666667",268
420,"1.133333","0.0","1.783333","35.5","3.050016","0.483336",NULL,7500,485,82,53,"4963.5","3709.0",102,1,"1.783333",212
421,"1.1","1.0","0.416667","31.816667","7.700016","0.266664",NULL,7500,485,82,53,"4963.3","3707.0",102,1,"0.416667",212
422,"1.0","0.0","4.333333","27.083333","3.6","2.783328",NULL,7505,82,1465,71,"1682.0","0.0",1141,0,"4.333333",284
423,"2.0","0.0","5.583333","3.166667",NULL,"1.316664",NULL,7503,132,131,64,"1516.0","0.0",1141,0,"5.583333",256
424,"2.0","0.0","2.166667","3.166667",NULL,NULL,NULL,7502,505,131,70,"1657.0","0.0",1141,0,"2.166667",280
425,"0.5","0.0","3.333333","3.583333",NULL,NULL,NULL,7492,131,505,70,"6557.6","4897.5",5229,1,"3.333333",280
426,"0.733333","1.0","1.666667","3.183333",NULL,NULL,NULL,7492,131,505,70,"6557.2","4896.5",5229,1,"1.666667",280
427,"0.483333","0.0","2.833333","2.85",NULL,"0.316656",NULL,7496,131,132,67,"6271.1","4689.5",5229,1,"2.833333",268
428,"2.0","0.0","3.066667","3.183333",NULL,NULL,NULL,7502,505,131,70,"1659.0","0.0",1141,0,"3.066667",280
430,"2.0","0.0","1.533333","3.216667",NULL,NULL,NULL,7502,505,131,70,"1658.0","0.0",1141,0,"1.533333",280
431,"0.583333","0.0","2.916667","-9.0","1.366656","1.549992",NULL,7499,3825,109,64,"5972.0","4276.0",9460,1,"2.916667",256
432,"2.0","0.0","1.833333","2.833333",NULL,NULL,NULL,7502,505,131,70,"1661.0","0.0",1141,0,"1.833333",280
433,"0.5","0.0","2.5","3.333333",NULL,NULL,NULL,7492,131,505,70,"6554.9","4898.5",5229,1,"2.5",280
434,"0.833333","0.0","2.5","28.0","4.633344","1.466664",NULL,7505,82,1465,71,"1679.0","0.0",1141,0,"2.5",284
435,"1.0","1.0","1.75","3.166667",NULL,NULL,NULL,7492,131,505,70,"6555.6","4899.0",5229,1,"1.75",280
436,"1.083333","0.0","2.833333","4.0",NULL,"1.266672",NULL,7504,82,241,70,"1655.0","0.0",1141,0,"2.833333",280
437,"2.25","0.0","2.733333","2.266667",NULL,NULL,NULL,7502,505,131,70,"1660.0","0.0",1141,0,"2.733333",280
438,"0.533333","0.0","0.25","31.216667","7.083336",NULL,NULL,7500,485,82,53,"4965.4","3709.0",102,1,"0.25",212
439,"5.333333","0.0","2.083333","3.083333",NULL,"0.916656",NULL,7503,132,131,66,"1561.0","0.0",1141,0,"2.083333",264
441,"0.5","0.0","3.75","3.083333",NULL,NULL,NULL,7492,131,505,70,"6556.1","4899.0",5229,1,"3.75",280
442,"0.916667","0.0","2.916667","3.083333",NULL,NULL,NULL,7492,131,505,70,"6554.4","4896.5",5229,1,"2.916667",280
443,"0.55","0.0","2.333333","3.2",NULL,"0.633336",NULL,7496,131,132,67,"6274.6","4689.0",5229,1,"2.333333",268
444,"0.583333","0.0","2.916667","4.0","1.783344",NULL,NULL,7499,3825,109,64,"5954.0","4276.0",9460,1,"2.916667",256
445,"3.666667","0.0","3.916667","3.333333",NULL,"1.000008",NULL,7503,132,131,67,"1582.0","0.0",1141,0,"3.916667",268
446,"2.666667","0.0","3.7","3.133333",NULL,NULL,NULL,7502,505,131,70,"1657.0","0.0",1141,0,"3.7",280
447,"2.0","0.0","1.616667","3.3",NULL,NULL,NULL,7502,505,131,70,"1657.0","0.0",1141,0,"1.616667",280
448,"0.583333","0.0","1.5","2.666667",NULL,NULL,NULL,7492,131,505,70,"6555.5","4896.5",5229,1,"1.5",280
449,"0.5","0.0","6.916667","5.833333",NULL,NULL,NULL,7504,82,241,70,"1657.0","0.0",1141,0,"6.916667",280
450,"0.5","0.0","3.933333","30.916667","6.483336","2.500008",NULL,7500,485,82,53,"4960.7","3707.0",102,1,"3.933333",212
451,"2.0","0.0","1.333333","2.833333",NULL,NULL,NULL,7502,505,131,70,"1657.1","0.0",1141,0,"1.333333",280
452,"0.583333","0.0","1.083333","2.833333","1.2","4.233312",NULL,7499,3825,109,64,"5989.0","4291.6",9460,1,"1.083333",256
453,"2.0","0.0","1.616667","2.55",NULL,NULL,NULL,7502,505,131,70,"1657.9","0.0",1141,0,"1.616667",280
455,"0.5","0.0","2.25","3.5",NULL,"0.433344",NULL,7496,131,132,67,"6277.1","4687.5",5229,1,"2.25",268
456,"0.583333","0.0","2.25","13.833333","5.283312",NULL,NULL,7498,131,109,64,"5992.4","4477.5",5229,1,"2.25",256
457,"4.016667","0.0","3.833333","3.566667",NULL,"0.949992",NULL,7503,82,131,66,"1564.0","0.0",1141,0,"3.833333",264
458,"0.5","0.0","1.7","2.883333",NULL,"0.416664",NULL,7492,131,505,70,"6554.1","4896.5",5229,1,"1.7",280
459,"0.583333","0.0","4.0","-11.75","2.683344",NULL,NULL,7506,109,3825,71,"1881.0","0.0",1141,0,"4.0",284
460,"3.5","0.0","2.75","2.833333",NULL,NULL,NULL,7502,505,131,70,"1659.0","0.0",1141,0,"2.75",280
461,"1.333333","0.0","2.333333","31.75","6.433344","0.816672",NULL,7501,82,485,71,"1683.0","0.0",1141,0,"2.333333",284
462,"0.5","0.0","2.916667","3.333333",NULL,NULL,NULL,7492,131,505,70,"6557.3","4896.5",5229,1,"2.916667",280
463,"2.0","0.0","1.083333","4.25",NULL,"2.899992",NULL,7504,82,241,71,"1681.0","0.0",1141,0,"1.083333",284
464,"0.5","0.0","2.833333","4.0",NULL,"2.533344",NULL,7497,241,82,67,"6269.0","4685.0",5611,1,"2.833333",268
465,"2.5","0.0","4.116667","2.8",NULL,"1.699992",NULL,7502,505,131,70,"1658.0","0.0",1141,0,"4.116667",280
466,"3.166667","0.0","1.333333","3.5",NULL,NULL,NULL,7503,132,131,67,"1586.0","0.0",1141,0,"1.333333",268
467,"0.55","0.0","1.866667","30.25","5.1","3.716664",NULL,7500,485,82,53,"4962.8","3708.5",102,1,"1.866667",212
468,"0.916667","1.0","1.4","3.183333",NULL,"0.733344",NULL,7492,131,505,70,"6552.2","4897.0",5229,1,"1.4",280
469,"0.466667","0.0","1.25","30.033333","4.750008","7.933344",NULL,7500,485,82,53,"4963.9","3708.5",102,1,"1.25",212
470,"0.583333","0.0","1.116667","3.85","1.65",NULL,NULL,7499,3825,109,64,"5969.0","4281.0",9460,1,"1.116667",256
472,"0.5","0.0","0.966667","2.95",NULL,NULL,NULL,7492,131,505,70,"6554.9","4898.5",5229,1,"0.966667",280
473,"2.75","0.0","1.333333","2.666667",NULL,NULL,NULL,7502,505,131,70,"1661.0","0.0",1141,0,"1.333333",280
475,"2.583333","0.0","2.833333","33.5","5.516688","1.316664",NULL,7498,131,109,64,"5992.8","4477.0",5229,1,"2.833333",256
476,"0.5","0.0","2.833333","4.416667",NULL,NULL,NULL,7497,241,82,67,"6266.1","4681.0",5611,1,"2.833333",268
477,"0.516667","0.0","1.75","3.9",NULL,NULL,NULL,7496,131,132,67,"6274.9","4689.5",5229,1,"1.75",268
478,"0.583333","0.0","2.25","4.833333","2.916672",NULL,NULL,7499,3825,109,64,"5938.0","4240.0",9460,1,"2.25",256
479,"2.0","0.0","5.85","2.9",NULL,NULL,NULL,7502,505,131,70,"1656.0","0.0",1141,0,"5.85",280
480,"2.0","0.0","1.416667","3.666667",NULL,NULL,NULL,7502,505,131,70,"1656.4","0.0",1141,0,"1.416667",280
481,"1.166667","0.0","3.416667","4.0",NULL,NULL,NULL,7504,82,241,71,"1681.0","0.0",1141,0,"3.416667",284
482,"0.5","0.0","2.166667","2.916667",NULL,NULL,NULL,7492,131,505,70,"6554.8","4898.5",5229,1,"2.166667",280
484,"0.833333","0.0","5.083333","3.583333",NULL,NULL,NULL,7492,131,505,70,"6555.7","4897.0",5229,1,"5.083333",280
485,"0.5","0.0","2.833333","3.416667",NULL,NULL,NULL,7496,131,132,67,"6274.8","4688.0",5229,1,"2.833333",268
486,"0.5","0.0","2.416667","26.0","4.083336","2.583336",NULL,7474,1465,82,53,"4963.0","3709.0",102,1,"2.416667",212
487,"0.583333","0.0","0.416667","-1.083333","0.983328",NULL,NULL,7506,109,3825,64,"1691.0","0.0",1141,0,"0.416667",256
488,"0.583333","0.0","0.666667","-7.833333","2.816664","5.950008",NULL,7506,109,3825,61,"1610.0","0.0",1141,0,"0.666667",244
489,"0.533333","0.0","1.883333","34.3","5.633328",NULL,NULL,7500,485,82,53,"4965.4","3709.0",102,1,"1.883333",212
490,"1.5","0.0","3.666667","2.916667",NULL,NULL,NULL,7492,131,505,70,"6552.0","4899.0",5229,1,"3.666667",280
491,"2.066667","0.0","1.7","3.233333",NULL,NULL,NULL,7502,505,131,70,"1657.0","0.0",1141,0,"1.7",280
492,"0.516667","0.0","5.783333","29.816667","4.683336","0.400008",NULL,7500,485,82,53,"4961.9","3709.5",102,1,"5.783333",212
493,"3.166667","0.0","3.15","3.35",NULL,"0.916656",NULL,7503,82,131,67,"1585.0","0.0",1141,0,"3.15",268
494,"1.95","1.0","1.833333","27.216667","10.433328","1.099992",NULL,7474,1465,82,53,"4962.4","3708.0",102,1,"1.833333",212
495,"2.416667","0.0","1.166667","4.416667",NULL,"1.150008",NULL,7502,505,131,70,"1659.0","0.0",1141,0,"1.166667",280
496,"0.5","0.0","1.666667","3.383333",NULL,"1.099992",NULL,7492,131,505,70,"6554.1","4896.5",5229,1,"1.666667",280
497,"2.0","0.0","3.416667","2.916667",NULL,"4.616664",NULL,7502,505,131,70,"1653.0","0.0",1141,0,"3.416667",280
498,"2.0","0.0","1.5","3.083333",NULL,NULL,NULL,7503,132,131,67,"1586.0","0.0",1141,0,"1.5",268
499,"0.533333","0.0","2.316667","4.233333",NULL,NULL,NULL,7496,131,132,67,"6276.1","4686.5",5229,1,"2.316667",268
500,"0.866667","0.0","3.416667","2.766667",NULL,NULL,NULL,7492,131,505,70,"6555.5","4899.0",5229,1,"3.416667",280
501,"0.5","0.0","1.583333","3.583333",NULL,NULL,NULL,7492,131,505,70,"6552.2","4897.0",5229,1,"1.583333",280
502,"1.216667","0.0","2.583333","32.95","7.616664","0.933336",NULL,7501,82,485,68,"1611.0","0.0",1141,0,"2.583333",272
504,"2.0","0.0","1.8","3.95",NULL,NULL,NULL,7502,505,131,70,"1656.0","0.0",1141,0,"1.8",280
505,"0.5","0.0","2.216667","3.783333",NULL,NULL,NULL,7492,131,505,70,"6554.9","4898.5",5229,1,"2.216667",280
506,"0.516667","0.0","0.916667","31.15","5.71668",NULL,NULL,7500,485,82,53,"4964.3","3709.5",102,1,"0.916667",212
507,"0.533333","0.0","3.166667","4.1",NULL,NULL,NULL,7497,241,82,66,"6178.0","4616.0",5611,1,"3.166667",264
508,"2.25","0.0","1.15","3.016667",NULL,NULL,NULL,7502,505,131,70,"1657.0","0.0",1141,0,"1.15",280
509,"2.583333","0.0","1.333333","3.333333",NULL,NULL,NULL,7503,82,131,66,"1568.0","0.0",1141,0,"1.333333",264
510,"0.583333","0.0","3.983333","4.266667","1.766664",NULL,NULL,7499,3825,109,64,"5987.0","4289.1",9460,1,"3.983333",256
511,"3.666667","0.0","1.583333","3.166667",NULL,NULL,NULL,7502,505,131,70,"1656.0","0.0",1141,0,"1.583333",280
512,"0.5","0.0","2.166667","3.333333",NULL,NULL,NULL,7492,131,505,70,"6554.8","4898.5",5229,1,"2.166667",280
514,"2.0","0.0","4.25","-20.5",NULL,NULL,NULL,7504,82,241,68,"1611.0","0.0",1141,0,"4.25",272
515,"4.333333","0.0","4.816667","3.683333",NULL,NULL,NULL,7503,132,131,67,"1587.0","0.0",1141,0,"4.816667",268
516,"0.5","0.0","4.45","3.3",NULL,NULL,NULL,7492,131,505,70,"6554.6","4898.5",5229,1,"4.45",280
517,"0.5","0.0","2.133333","38.166667","6.716664","-7.05",NULL,7500,485,82,53,"4963.2","3708.5",102,1,"2.133333",212
518,"0.516667","0.0","1.5","3.483333",NULL,NULL,NULL,7496,131,132,67,"6274.9","4689.5",5229,1,"1.5",268
519,"0.533333","0.0","4.216667","3.75",NULL,NULL,NULL,7497,241,82,67,"6271.8","4685.0",5611,1,"4.216667",268
520,"2.416667","0.0","3.783333","2.8",NULL,NULL,NULL,7502,505,131,70,"1656.4","0.0",1141,0,"3.783333",280
521,"4.116667","0.0","4.25","3.3",NULL,NULL,NULL,7492,131,107,70,"6552.0","4899.0",5229,1,"4.25",280
522,"0.55","0.0","0.383333","32.816667","6.883344","4.233336",NULL,7500,485,82,53,"4963.5","3708.5",102,1,"0.383333",212
523,"1.75","0.0","3.5","33.166667","6.31668","0.966672",NULL,7501,82,485,71,"1680.0","0.0",1141,0,"3.5",284
525,"0.583333","0.0","3.333333","3.916667","1.849992",NULL,NULL,7499,3825,109,64,"5975.0","4288.0",9460,1,"3.333333",256
526,"2.0","0.0","2.5","2.916667",NULL,NULL,NULL,7502,505,131,70,"1657.0","0.0",1141,0,"2.5",280
527,"2.0","0.0","2.916667","3.333333",NULL,NULL,NULL,7503,82,131,70,"1658.0","0.0",1141,0,"2.916667",280
528,"0.666667","0.0","3.833333","4.0",NULL,NULL,NULL,7492,131,505,70,"6554.1","4896.5",5229,1,"3.833333",280
